Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728586861115,2305.393081665039,3720.0000000000005,1,1.3875,2273.5501403808594,3720.0000000000005,1,1.3875,2099.7305297851563,3720.0000000000005,1,1.3875,2167.6485137939453,3720.0000000000005,1,1.3875,2017.0193481445313,3720.0000000000005,1,1.3875,2173.7584686279297,3720.0000000000005,1,1.3875,2197.6673583984375,3720.0000000000005,1,1.3875,2139.217819213867,4650,0,1.3875,42284.13478088379,3863,400,400,3709,3705,400,400,4639,400,400,400,4640,4003,4641,4275,3704,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.0303030014038086,2.941176414489746,5.882352828979492,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.125,9.090909004211426,3.0303030014038086,3.0303030014038086,12282,809,10438,33,0,16621072384,4294963200,4441231360,0
199,1728586861116,2305.4010467529297,4650,0,1.38125,2273.5511169433594,3720.0000000000005,1,1.38125,2099.730712890625,3720.0000000000005,1,1.38125,2167.7696228027344,4650,0,1.38125,2017.019546508789,3720.0000000000005,1,1.38125,2173.7872467041016,4650,0,1.35,2197.686721801758,4650,0,1.35,2139.298858642578,4650,0,1.35,42284.578033447266,3863,400,400,3709,3705,400,400,4639,400,400,400,4640,4003,4641,4275,3704,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.0303030014038086,2.941176414489746,5.882352828979492,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.125,9.090909004211426,3.0303030014038086,3.0303030014038086,12282,809,9929,33,0,16621072384,4294963200,4449488896,0
203,1728586861316,2305.9268798828125,3720.0000000000005,1,1.3,2274.0732421875,3720.0000000000005,1,1.375,2100.257049560547,3720.0000000000005,1,1.375,2169.502670288086,4650,0,1.375,2017.5469818115234,3720.0000000000005,1,1.375,2174.293716430664,3720.0000000000005,1,1.375,2198.1907806396484,3720.0000000000005,1,1.375,2139.812759399414,4650,0,1.375,42290.47872924805,3863,400,400,3709,3705,400,400,4639,400,400,400,4640,4003,4641,4275,3704,30.434782028198242,30.434782028198242,30.434782028198242,91.30435180664063,30.434782028198242,30.434782028198242,30.434782028198242,33.333335876464844,30.434782028198242,29.16666603088379,30.434782028198242,29.16666603088379,30.434782028198242,39.130435943603516,30.434782028198242,29.16666603088379,12282,809,9839,33,0,16621072384,4294963200,4506771456,0
199,1728586861520,2306.1060791015625,4650,0,1.3625,2274.2753295898438,4650,0,1.3625,2100.4374389648438,4650,0,1.3625,2171.127655029297,4650,0,1.3625,2017.721923828125,4650,0,1.3625,2174.4832305908203,4650,0,1.3625,2198.3814544677734,4650,0,1.3625,2140.069839477539,4650,0,1.3625,42294.290756225586,3863,400,400,3709,3705,400,400,4639,400,400,400,4640,4003,4641,4275,3704,14.285715103149414,14.285715103149414,14.285715103149414,100,10,10,14.285715103149414,10,10,14.285715103149414,10,10.526315689086914,18.18181800842285,20,14.285715103149414,10.526315689086914,12282,809,9833,33,1,16621072384,4294963200,4535386112,0
199,1728586861720,2306.4617614746094,3720.0000000000005,1,1.375,2274.6268005371094,3720.0000000000005,1,1.375,2100.7863159179688,3720.0000000000005,1,1.375,2172.7114868164063,4650,0,1.375,2018.0706481933594,3720.0000000000005,1,1.375,2174.8343048095703,3720.0000000000005,1,1.375,2198.739028930664,4650,0,1.375,2140.4171600341797,3720.0000000000005,1,1.375,42299.048583984375,3863,400,400,3709,3705,400,400,4639,400,400,400,4640,4003,4641,4275,3704,21.052631378173828,21.052631378173828,25,100,25,23.809524536132813,25,25,23.809524536132813,21.052631378173828,25,23.809524536132813,21.052631378173828,23.809524536132813,21.052631378173828,25,12282,809,9848,33,0,16621072384,4294963200,4565319680,0
199,1728586861920,2306.4710388183594,3720.0000000000005,1,1.29375,2274.6299438476563,3720.0000000000005,1,1.29375,2100.7896881103516,3720.0000000000005,1,1.36875,2174.2350006103516,4650,0,1.36875,2018.0738372802734,3720.0000000000005,1,1.36875,2174.8397369384766,3720.0000000000005,1,1.36875,2198.8250732421875,4650,0,1.36875,2140.423065185547,3720.0000000000005,1,1.36875,42301.672302246094,3863,400,400,3709,3705,400,400,4639,400,400,400,4640,4003,4641,4275,3704,0,0,0,100,0,0,0,0,0,0,0,0,5,0,0,0,12282,809,9834,33,0,16621072384,4294963200,4586622976,0
199,1728586862120,2306.4854431152344,3720.0000000000005,1,1.29375,2274.7008361816406,3720.0000000000005,1,1.29375,2100.8009338378906,3720.0000000000005,1,1.29375,2175.8684692382813,4650,0,1.29375,2018.0769500732422,3720.0000000000005,1,1.29375,2174.844696044922,3720.0000000000005,1,1.29375,2198.8411407470703,3720.0000000000005,1,1.29375,2140.442367553711,3720.0000000000005,1,1.29375,42304.30810546875,3863,400,400,3709,3705,400,400,4639,400,400,400,4640,4003,4641,4275,3704,4.761904716491699,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,12282,809,9833,33,1,16621072384,4294963200,4628406272,0
199,1728586862320,2306.496368408203,3720.0000000000005,1,1.38125,2274.778366088867,4650,0,1.38125,2100.8098907470703,3720.0000000000005,1,1.38125,2177.3046875,4650,0,1.38125,2018.0875244140625,3720.0000000000005,1,1.38125,2174.8479766845703,3720.0000000000005,1,1.38125,2198.848907470703,3720.0000000000005,1,1.38125,2140.447799682617,3720.0000000000005,1,1.38125,42306.832458496094,3863,400,400,3709,3705,400,400,4639,400,400,400,4640,4003,4641,4275,3704,0,9.523809432983398,0,100,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,12282,809,9835,33,0,16621072384,4294963200,4646211584,0
199,1728586862520,2306.4991455078125,3720.0000000000005,1,1.3875,2274.856231689453,4650,0,1.3875,2100.815460205078,3720.0000000000005,1,1.3875,2179.0215454101563,4650,0,1.3875,2018.0904693603516,3720.0000000000005,1,1.3875,2174.856155395508,3720.0000000000005,1,1.3875,2198.9305572509766,3720.0000000000005,1,1.3875,2140.4544982910156,3720.0000000000005,1,1.3875,42309.608337402344,3863,400,400,3709,3705,400,400,4639,400,400,400,4640,4003,4641,4275,3704,0,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,12282,809,9814,33,0,16621072384,4294963200,4649144320,0
199,1728586862720,2306.5179595947266,3720.0000000000005,1,1.29375,2274.9255981445313,3720.0000000000005,1,1.29375,2100.8236236572266,3720.0000000000005,1,1.29375,2180.693588256836,4650,0,1.29375,2018.1023406982422,3720.0000000000005,1,1.29375,2174.8618774414063,3720.0000000000005,1,1.29375,2198.9446868896484,3720.0000000000005,1,1.29375,2140.461456298828,3720.0000000000005,1,1.38125,42312.31254577637,3863,400,400,3709,3705,400,400,4639,400,400,400,4640,4003,4641,4275,3704,0,5,0,100,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,12282,809,9811,33,1,16621072384,4294963200,4653010944,0
