Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728586837901,2297.515884399414,3720.0000000000005,1,1.3,2260.2282104492188,3720.0000000000005,1,1.3,2094.662582397461,3720.0000000000005,1,1.3,2162.469696044922,3720.0000000000005,1,1.3,1998.363754272461,4650,0,1.3,2169.398193359375,3720.0000000000005,1,1.3,2144.8966217041016,3720.0000000000005,1,1.3,2133.0176696777344,3720.0000000000005,1,1.3,42064.25419616699,3838,3712,4640,3712,4124,3710,3734,3712,400,4058,3712,3941,4096,3759,3869,3681,3.125,3.125,3.125,3.125,3.0303030014038086,3.0303030014038086,0,5.882352828979492,6.060606002807617,3.0303030014038086,9.375,3.125,6.060606002807617,0,3.0303030014038086,0,12282,809,9884,33,1,16621072384,4294963200,4438282240,0
199,1728586837901,2297.5178985595703,3720.0000000000005,1,1.38125,2260.2283782958984,3720.0000000000005,1,1.38125,2094.7891998291016,4650,0,1.38125,2162.4698944091797,3720.0000000000005,1,1.38125,1998.4195709228516,4650,0,1.38125,2169.403610229492,4650,0,1.38125,2144.8968963623047,3720.0000000000005,1,1.38125,2133.017837524414,3720.0000000000005,1,1.38125,42064.49719238281,3838,3712,4640,3712,4124,3710,3734,3712,400,4058,3712,3941,4096,3759,3869,3681,3.125,3.125,3.125,3.125,3.0303030014038086,3.0303030014038086,0,5.882352828979492,6.060606002807617,3.0303030014038086,9.375,3.125,6.060606002807617,0,3.0303030014038086,0,12282,809,9884,33,1,16621072384,4294963200,4446277632,0
199,1728586838102,2298.047103881836,3720.0000000000005,1,1.38125,2260.755630493164,3720.0000000000005,1,1.38125,2095.391159057617,3720.0000000000005,1,1.38125,2162.998580932617,3720.0000000000005,1,1.38125,2000.0045013427734,4650,0,1.38125,2169.9312286376953,4650,0,1.38125,2145.4226989746094,3720.0000000000005,1,1.38125,2133.5403900146484,3720.0000000000005,1,1.38125,42070.46424865723,3838,3712,4640,3712,4124,3710,3734,3712,400,4058,3712,3941,4096,3759,3869,3681,30.434782028198242,32,30.434782028198242,29.16666603088379,78.26087188720703,30.434782028198242,30.434782028198242,30.434782028198242,39.130435943603516,30.434782028198242,34.78260803222656,29.16666603088379,30.434782028198242,29.16666603088379,33.333335876464844,30.434782028198242,12282,809,9904,33,0,16621072384,4294963200,4473626624,0
199,1728586838302,2298.0510864257813,3720.0000000000005,1,1.29375,2260.7569274902344,3720.0000000000005,1,1.29375,2095.424545288086,3720.0000000000005,1,1.29375,2163.000228881836,4650,1,1.35625,2001.5424499511719,4650,0,1.35625,2170.036590576172,4650,0,1.35625,2145.462173461914,4650,0,1.35625,2133.592025756836,4650,0,1.35625,42073.247131347656,3838,3712,4640,3712,4124,3710,3734,3712,400,4058,3712,3941,4096,3759,3869,3681,0,0,4.761904716491699,0,95,5,0,0,0,0,0,0,0,0,0,0,12282,809,9909,33,0,16621072384,4294963200,4535816192,0
199,1728586838502,2298.5822143554688,3720.0000000000005,1,1.3,2261.2717895507813,3720.0000000000005,1,1.3,2096.1514434814453,3720.0000000000005,1,1.3,2163.538558959961,3720.0000000000005,1,1.3,2003.1963195800781,4650,0,1.3,2170.5281829833984,3720.0000000000005,1,1.3,2145.951934814453,3720.0000000000005,1,1.3,2134.8461303710938,3720.0000000000005,1,1.3,42079.87673950195,3838,3712,4640,3712,4124,3710,3734,3712,400,4058,3712,3941,4096,3759,3869,3681,38.095237731933594,36.842105865478516,47.36842346191406,38.095237731933594,100,35,35,84.21052551269531,35,38.095237731933594,38.095237731933594,35,35,35,35,38.095237731933594,12282,809,9915,33,0,16621072384,4294963200,4556189696,0
199,1728586838702,2298.594207763672,3720.0000000000005,1,1.3,2261.275192260742,3720.0000000000005,1,1.3,2096.1573333740234,3720.0000000000005,1,1.29375,2163.541702270508,3720.0000000000005,1,1.29375,2004.8561096191406,4650,0,1.29375,2170.537078857422,4650,0,1.29375,2145.971405029297,3720.0000000000005,1,1.29375,2134.8513793945313,3720.0000000000005,1,1.29375,42082.542541503906,3838,3712,4640,3712,4124,3710,3734,3712,400,4058,3712,3941,4096,3759,3869,3681,0,0,0,0,100,0,0,0,0,0,5.263157844543457,0,0,0,0,0,12282,809,9921,33,0,16621072384,4294963200,4583022592,0
199,1728586838902,2298.6025390625,3720.0000000000005,1,1.2875,2261.2763061523438,3720.0000000000005,1,1.2875,2096.162139892578,3720.0000000000005,1,1.38125,2163.5430297851563,3720.0000000000005,1,1.38125,2006.2854309082031,4650,0,1.38125,2170.5401916503906,4650,0,1.38125,2145.9820709228516,3720.0000000000005,1,1.38125,2134.863037109375,3720.0000000000005,1,1.38125,42084.9666595459,3838,3712,4640,3712,4124,3710,3734,3712,400,4058,3712,3941,4096,3759,3869,3681,0,0,0,0,100,0,0,0,0,0,5,0,0,0,0,0,12282,809,9921,33,0,16621072384,4294963200,4605984768,0
199,1728586839102,2299.1028442382813,4650,0,1.26875,2261.2857971191406,3720.0000000000005,1,1.26875,2096.166961669922,3720.0000000000005,1,1.26875,2163.5477447509766,3720.0000000000005,1,1.26875,2007.0076446533203,3720.0000000000005,1,1.26875,2170.542251586914,3720.0000000000005,1,1.26875,2146.027877807617,3720.0000000000005,1,1.26875,2134.8749084472656,3720.0000000000005,1,1.26875,42087.41845703125,3838,3712,4640,3712,4124,3710,3734,3712,400,4058,3712,3941,4096,3759,3869,3681,47.36842346191406,0,0,0,52.6315803527832,0,0,0,0,0,9.523809432983398,0,0,0,0,0,12282,996,10893,33,1,16621072384,4294963200,4737703936,0
199,1728586839302,2300.6984252929688,4650,0,1.35,2261.2901306152344,3720.0000000000005,1,1.35,2096.1712341308594,3720.0000000000005,1,1.35,2163.5485229492188,3720.0000000000005,1,1.35,2007.0856628417969,4650,0,1.35,2170.5537109375,4650,0,1.35,2146.0375061035156,3720.0000000000005,1,1.35,2134.8763122558594,3720.0000000000005,1,1.35,42090.19673156738,3838,3712,4640,3712,4124,3710,3734,3712,400,4058,3712,3941,4096,3759,3869,3681,85.71428680419922,0,0,0,0,0,0,0,0,0,5.263157844543457,0,0,0,15.000000953674316,0,12282,998,14253,33,0,16621072384,4294963200,4749623296,0
199,1728586839502,2301.5323333740234,3720.0000000000005,1,1.2875,2261.299072265625,3720.0000000000005,1,1.2875,2096.1744842529297,3720.0000000000005,1,1.2875,2163.549301147461,3720.0000000000005,1,1.2875,2007.509780883789,4650,0,1.38125,2170.5548095703125,4650,0,1.38125,2146.046676635742,4650,0,1.38125,2134.87744140625,3720.0000000000005,1,1.38125,42092.645278930664,3838,3712,4640,3712,4124,3710,3734,3712,400,4058,3712,3941,4096,3759,3869,3681,0,0,0,0,47.36842346191406,0,0,0,0,0,5,0,0,0,50,0,12282,998,17624,33,0,16621072384,4294963200,4752572416,0
