Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729354575936,17958.466766357422,3720.0000000000005,1,1.3875,17616.75503540039,3720.0000000000005,1,1.3875,22252.65855407715,3720.0000000000005,1,1.3875,18098.330535888672,3720.0000000000005,1,1.39375,11624.213455200195,3720.0000000000005,1,1.39375,22065.456619262695,4650,0,1.39375,14630.486343383789,4650,0,1.39375,25160.95933532715,3720.0000000000005,1,1.39375,31964.012649536133,3932,4640,400,4641,400,4340,400,3927,3723,4219,3713,4584,4330,400,400,3956,3.4482758045196533,3.4482758045196533,3.4482758045196533,3.4482758045196533,0,0,3.3333334922790527,13.333333969116211,3.3333334922790527,0,3.4482758045196533,3.4482758045196533,0,3.3333334922790527,3.4482758045196533,3.4482758045196533,12282,499,5885,33,9,16621068288,57982050304,3044347904,0
199,1729354575936,17958.588821411133,4650,0,1.3875,17616.755279541016,3720.0000000000005,1,1.3875,22252.664154052734,3720.0000000000005,1,1.3875,18098.34295654297,3720.0000000000005,1,1.3875,11624.213851928711,3720.0000000000005,1,1.3875,22065.521408081055,4650,0,1.3875,14630.489196777344,4650,0,1.3875,25160.959716796875,3720.0000000000005,1,1.3875,31964.294174194336,3932,4640,400,4641,400,4340,400,3927,3723,4219,3713,4584,4330,400,400,3956,3.4482758045196533,3.4482758045196533,3.4482758045196533,3.4482758045196533,0,0,3.3333334922790527,13.333333969116211,3.3333334922790527,0,3.4482758045196533,3.4482758045196533,0,3.3333334922790527,3.4482758045196533,3.4482758045196533,12282,499,5885,33,9,16621068288,57982050304,3052576768,0
199,1729354576136,17959.171600341797,3720.0000000000005,1,1.29375,17617.286575317383,3720.0000000000005,1,1.29375,22253.185974121094,3720.0000000000005,1,1.375,18098.880798339844,3720.0000000000005,1,1.375,11624.736572265625,3720.0000000000005,1,1.375,22067.095825195313,4650,0,1.375,14631.017974853516,4650,0,1.375,25161.485946655273,3720.0000000000005,1,1.375,31970.14712524414,3932,4640,400,4641,400,4340,400,3927,3723,4219,3713,4584,4330,400,400,3956,33.333335876464844,30.434782028198242,30.434782028198242,30.434782028198242,33.333335876464844,34.78260803222656,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,32,79.16667175292969,33.333335876464844,30.434782028198242,39.130435943603516,30.434782028198242,12282,499,5889,33,4,16621068288,57982050304,3068395520,0
199,1729354576336,17959.26885986328,3720.0000000000005,1,1.4,17617.74546813965,3720.0000000000005,1,1.4,22253.23307800293,4650,0,1.38125,18099.005950927734,4650,0,1.38125,11624.784240722656,4650,0,1.38125,22068.743286132813,4650,0,1.38125,14631.145126342773,4650,0,1.38125,25161.50941467285,3720.0000000000005,1,1.38125,31973.4217376709,3932,4640,400,4641,400,4340,400,3927,3723,4219,3713,4584,4330,400,400,3956,0,25,0,5,5,0,0,0,4.761904716491699,5,0,100,5.263157844543457,0,4.761904716491699,5,12282,501,5968,33,3,16621068288,57982050304,3126947840,0
199,1729354576536,17959.80990600586,3720.0000000000005,1,1.3,17618.26414489746,3720.0000000000005,1,1.3,22253.7628326416,3720.0000000000005,1,1.3,18099.530838012695,3720.0000000000005,1,1.3,11625.310485839844,3720.0000000000005,1,1.3,22069.334075927734,3720.0000000000005,1,1.3,14631.729507446289,3720.0000000000005,1,1.3,25163.132064819336,4650,0,1.3,31979.322967529297,3932,4640,400,4641,400,4340,400,3927,3723,4219,3713,4584,4330,400,400,3956,35,35,35,35,35,38.095237731933594,38.095237731933594,35,35,35,36.842105865478516,40,40,100,35,35,12282,501,5981,33,18,16621068288,57982050304,3163332608,0
199,1729354576736,17959.91827392578,3720.0000000000005,1,1.3875,17618.33755493164,4650,0,1.3875,22253.808059692383,3720.0000000000005,1,1.3875,18099.686126708984,3720.0000000000005,1,1.3875,11625.354904174805,3720.0000000000005,1,1.3875,22069.42268371582,4650,0,1.3875,14631.791412353516,3720.0000000000005,1,1.3875,25164.938568115234,4650,0,1.3875,31982.507278442383,3932,4640,400,4641,400,4340,400,3927,3723,4219,3713,4584,4330,400,400,3956,0,0,0,10,0,0,0,0,0,0,0,5,5,100,5,0,12282,501,5887,33,3,16621068288,57982050304,3182039040,0
199,1729354576936,17960.02879333496,3720.0000000000005,1,1.38125,17618.415008544922,4650,0,1.38125,22253.908752441406,4650,0,1.38125,18099.752029418945,4650,0,1.38125,11625.452545166016,4650,0,1.38125,22069.521942138672,4650,0,1.38125,14631.85710144043,3720.0000000000005,1,1.38125,25166.4766998291,4650,0,1.38125,31985.43359375,3932,4640,400,4641,400,4340,400,3927,3723,4219,3713,4584,4330,400,400,3956,0,0,0,0,5,4.761904716491699,0,0,0,0,0,5.263157844543457,0,100,0,5,12282,501,5928,33,10,16621068288,57982050304,3205259264,0
199,1729354577136,17960.074279785156,3720.0000000000005,1,1.3875,17618.460906982422,3720.0000000000005,1,1.3875,22253.995056152344,3720.0000000000005,1,1.3875,18099.809646606445,3720.0000000000005,1,1.3875,11625.52766418457,3720.0000000000005,1,1.3875,22069.610565185547,4650,1,1.3875,14631.895523071289,4650,0,1.38125,25167.994522094727,4650,0,1.38125,31988.27865600586,3932,4640,400,4641,400,4340,400,3927,3723,4219,3713,4584,4330,400,400,3956,0,0,0,0,0,0,0,0,5,5,0,0,0,100,0,4.761904716491699,12282,501,6120,33,23,16621068288,57982050304,3297886208,0
199,1729354577336,17960.116485595703,4650,0,1.39375,17618.504135131836,4650,0,1.39375,22254.066146850586,4650,0,1.39375,18099.84896850586,3720.0000000000005,1,1.39375,11625.588775634766,3720.0000000000005,1,1.39375,22069.695251464844,3720.0000000000005,1,1.39375,14631.927825927734,3720.0000000000005,1,1.39375,25170.092712402344,4650,0,1.39375,31991.676864624023,3932,4640,400,4641,400,4340,400,3927,3723,4219,3713,4584,4330,400,400,3956,5,4.761904716491699,9.090909004211426,0,9.523809432983398,0,0,0,4.761904716491699,0,0,9.523809432983398,4.761904716491699,100,0,0,12282,501,6324,33,24,16621068288,57982050304,3297886208,0
199,1729354577536,17960.15118408203,3720.0000000000005,1,1.39375,17618.582290649414,4650,0,1.39375,22254.144241333008,3720.0000000000005,1,1.39375,18099.89698791504,3720.0000000000005,1,1.39375,11625.644454956055,3720.0000000000005,1,1.39375,22069.786239624023,4650,0,1.39375,14631.964599609375,3720.0000000000005,1,1.39375,25172.17108154297,4650,0,1.39375,31994.994232177734,3932,4640,400,4641,400,4340,400,3927,3723,4219,3713,4584,4330,400,400,3956,0,0,0,0,0,0,0,0,0,0,0,5,0,100,0,0,12282,501,6391,33,24,16621068288,57982050304,3297050624,0
