Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729343537771,11193.74626159668,3720.0000000000005,1,1.36875,13943.73306274414,3720.0000000000005,1,1.36875,15774.61343383789,4650,0,1.36875,13996.470764160156,3720.0000000000005,1,1.36875,7896.948776245117,3720.0000000000005,1,1.36875,15849.982528686523,3720.0000000000005,1,1.36875,10065.027572631836,4650,0,1.39375,13314.683303833008,3720.0000000000005,1,1.39375,3746.757095336914,400,400,400,4638,4641,400,3707,400,4641,400,4120,4632,400,4248,4190,4630,3.3333334922790527,3.3333334922790527,6.896551609039307,0,3.22580623626709,3.3333334922790527,0,6.45161247253418,3.4482758045196533,3.3333334922790527,0,3.22580623626709,6.45161247253418,3.3333334922790527,6.6666669845581055,3.3333334922790527,12282,525,5539,33,3,16621068288,57982050304,2934157312,0
199,1729343537771,11193.746643066406,3720.0000000000005,1,1.3875,13943.85464477539,4650,0,1.3875,15774.670883178711,4650,0,1.3875,13996.471054077148,3720.0000000000005,1,1.3875,7896.94905090332,3720.0000000000005,1,1.3875,15849.982772827148,3720.0000000000005,1,1.3875,10065.027877807617,3720.0000000000005,1,1.3875,13314.683547973633,3720.0000000000005,1,1.3875,3747.0027618408203,400,400,400,4638,4641,400,3707,400,4641,400,4120,4632,400,4248,4190,4630,3.3333334922790527,3.3333334922790527,6.896551609039307,0,3.22580623626709,3.3333334922790527,0,6.45161247253418,3.4482758045196533,3.3333334922790527,0,3.22580623626709,6.45161247253418,3.3333334922790527,6.6666669845581055,3.3333334922790527,12282,525,5539,33,3,16621068288,57982050304,2938257408,0
199,1729343537972,11194.269454956055,3720.0000000000005,1,1.375,13944.430587768555,3720.0000000000005,1,1.375,15776.258438110352,4650,0,1.375,13997.00894165039,3720.0000000000005,1,1.375,7897.475433349609,4650,0,1.375,15850.504486083984,3720.0000000000005,1,1.375,10065.545669555664,3720.0000000000005,1,1.375,13315.200805664063,3720.0000000000005,1,1.375,3752.841354370117,400,400,400,4638,4641,400,3707,400,4641,400,4120,4632,400,4248,4190,4630,30.434782028198242,34.78260803222656,34.78260803222656,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,86.9565200805664,30.434782028198242,30.434782028198242,30.434782028198242,27.272727966308594,30.434782028198242,30.434782028198242,30.434782028198242,12282,525,5527,33,2,16621068288,57982050304,2967146496,0
199,1729343538172,11194.477905273438,3720.0000000000005,1,1.39375,13944.588439941406,3720.0000000000005,1,1.375,15777.964584350586,4650,0,1.375,13997.139053344727,4650,0,1.375,7898.087265014648,4650,0,1.375,15850.641738891602,3720.0000000000005,1,1.375,10065.701904296875,3720.0000000000005,1,1.375,13315.374526977539,3720.0000000000005,1,1.375,3756.9014282226563,400,400,400,4638,4641,400,3707,400,4641,400,4120,4632,400,4248,4190,4630,18.18181800842285,10,70,9.523809432983398,33.333335876464844,0,5.263157844543457,0,40.90909194946289,5,4.761904716491699,10,5,10,5,9.523809432983398,12282,528,5583,33,12,16621068288,57982050304,3001491456,0
199,1729343538372,11195.00048828125,3720.0000000000005,1,1.3,13945.102645874023,3720.0000000000005,1,1.3,15779.553909301758,4650,0,1.3,13997.664169311523,3720.0000000000005,1,1.3,7898.680633544922,3720.0000000000005,1,1.3,15851.181701660156,3720.0000000000005,1,1.3,10066.263702392578,3720.0000000000005,1,1.3,13315.89321899414,3720.0000000000005,1,1.38125,3762.7559661865234,400,400,400,4638,4641,400,3707,400,4641,400,4120,4632,400,4248,4190,4630,36.842105865478516,35,100,35,42.85714340209961,36.842105865478516,35,35,35,35,35,35,40,35,35,35,12282,528,5674,33,9,16621068288,57982050304,3022872576,0
199,1729343538572,11195.145202636719,3720.0000000000005,1,1.38125,13945.139404296875,3720.0000000000005,1,1.38125,15781.32943725586,4650,0,1.38125,13997.770812988281,4650,0,1.38125,7898.824890136719,3720.0000000000005,1,1.38125,15851.22964477539,4650,0,1.38125,10066.362442016602,3720.0000000000005,1,1.38125,13315.92495727539,3720.0000000000005,1,1.38125,3765.9823455810547,400,400,400,4638,4641,400,3707,400,4641,400,4120,4632,400,4248,4190,4630,0,0,100,5,5,4.761904716491699,0,0,0,0,0,0,0,0,5.263157844543457,0,12282,528,5687,33,2,16621068288,57982050304,3031482368,0
199,1729343538772,11195.184143066406,3720.0000000000005,1,1.38125,13945.142288208008,3720.0000000000005,1,1.38125,15782.854110717773,4650,0,1.38125,13997.777648925781,4650,0,1.38125,7898.887954711914,3720.0000000000005,1,1.38125,15851.30094909668,4650,0,1.38125,10066.475402832031,4650,0,1.38125,13316.012756347656,4650,0,1.38125,3768.743133544922,400,400,400,4638,4641,400,3707,400,4641,400,4120,4632,400,4248,4190,4630,0,0,100,0,0,5,0,5.263157844543457,0,0,0,0,0,0,5,0,12282,528,5774,33,20,16621068288,57982050304,3071709184,0
199,1729343538972,11195.327194213867,3720.0000000000005,1,1.38125,13945.224411010742,3720.0000000000005,1,1.38125,15784.406478881836,4650,0,1.38125,13997.815185546875,3720.0000000000005,1,1.38125,7898.945419311523,3720.0000000000005,1,1.3875,15851.400268554688,4650,0,1.3875,10066.613525390625,4650,0,1.3875,13316.05973815918,3720.0000000000005,1,1.3875,3771.7351837158203,400,400,400,4638,4641,400,3707,400,4641,400,4120,4632,400,4248,4190,4630,5,5,60.000003814697266,0,4.761904716491699,5.263157844543457,4.761904716491699,0,40,0,4.761904716491699,0,5,4.761904716491699,9.090909004211426,0,12282,528,5952,33,26,16621068288,57982050304,3191083008,0
199,1729343539172,11195.438385009766,3720.0000000000005,1,1.39375,13945.253692626953,3720.0000000000005,1,1.39375,15786.475326538086,4650,0,1.39375,13997.818450927734,3720.0000000000005,1,1.39375,7898.987335205078,3720.0000000000005,1,1.39375,15851.471145629883,4650,0,1.39375,10066.72248840332,4650,0,1.39375,13316.095947265625,3720.0000000000005,1,1.39375,3775.2062377929688,400,400,400,4638,4641,400,3707,400,4641,400,4120,4632,400,4248,4190,4630,0,0,0,0,0,4.761904716491699,5,0,100,0,0,0,0,0,0,0,12282,528,6173,33,26,16621068288,57982050304,3191586816,0
199,1729343539372,11195.552536010742,4650,0,1.38125,13945.323211669922,3720.0000000000005,1,1.38125,15788.55697631836,4650,0,1.38125,13997.833267211914,3720.0000000000005,1,1.38125,7899.064743041992,3720.0000000000005,1,1.38125,15851.543670654297,3720.0000000000005,1,1.38125,10066.780578613281,3720.0000000000005,1,1.38125,13316.126449584961,3720.0000000000005,1,1.38125,3778.582473754883,400,400,400,4638,4641,400,3707,400,4641,400,4120,4632,400,4248,4190,4630,9.523809432983398,0,0,0,5,0,0,0,100,0,0,0,0,0,0,0,12282,528,6219,33,26,16621068288,57982050304,3191586816,0
