Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728586871519,2307.368606567383,3720.0000000000005,1,1.39375,2276.605712890625,3720.0000000000005,1,1.39375,2101.214080810547,3720.0000000000005,1,1.39375,2214.5467834472656,3720.0000000000005,1,1.39375,2018.4855346679688,3720.0000000000005,1,1.39375,2175.3638458251953,3720.0000000000005,1,1.39375,2200.0316162109375,3720.0000000000005,1,1.39375,2141.2440032958984,4650,0,1.3875,42391.80043029785,3921,4641,4640,3706,3712,3708,4641,400,400,3711,3699,400,400,4641,3738,3712,0,3.125,3.125,3.125,6.060606002807617,3.125,3.125,6.45161247253418,5.882352828979492,3.125,6.060606002807617,3.125,3.125,6.25,0,3.125,12282,809,9810,33,1,16621072384,4294963200,4467666944,0
199,1728586871519,2307.3690490722656,3720.0000000000005,1,1.3875,2276.730178833008,4650,0,1.3875,2101.214340209961,3720.0000000000005,1,1.3875,2214.5470428466797,3720.0000000000005,1,1.3875,2018.4915618896484,3720.0000000000005,1,1.3875,2175.369171142578,3720.0000000000005,1,1.3875,2200.0379486083984,3720.0000000000005,1,1.3875,2141.3093872070313,4650,0,1.3875,42392.112380981445,3921,4641,4640,3706,3712,3708,4641,400,400,3711,3699,400,400,4641,3738,3712,0,3.125,3.125,3.125,6.060606002807617,3.125,3.125,6.45161247253418,5.882352828979492,3.125,6.060606002807617,3.125,3.125,6.25,0,3.125,12282,809,9813,33,1,16621072384,4294963200,4467666944,0
201,1728586871719,2307.8959045410156,3720.0000000000005,1,1.28125,2278.4121704101563,4650,0,1.28125,2101.745574951172,3720.0000000000005,1,1.28125,2215.0697326660156,3720.0000000000005,1,1.28125,2019.0909271240234,3720.0000000000005,1,1.28125,2175.8834381103516,3720.0000000000005,1,1.28125,2200.556884765625,3720.0000000000005,1,1.28125,2141.757049560547,4650,0,1.28125,42398.01321411133,3921,4641,4640,3706,3712,3708,4641,400,400,3711,3699,400,400,4641,3738,3712,30.434782028198242,95.65217590332031,30.434782028198242,30.434782028198242,31.81818199157715,30.434782028198242,30.434782028198242,26.086956024169922,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,12282,809,9833,33,0,16621072384,4294963200,4505829376,0
199,1728586871921,2307.9588165283203,4650,0,1.35,2279.9133911132813,4650,0,1.35,2101.77587890625,4650,0,1.35,2215.100341796875,4650,0,1.35,2019.1279754638672,4650,0,1.35,2175.9111328125,4650,0,1.35,2200.5957946777344,4650,0,1.35,2141.8563690185547,4650,0,1.35,42400.76077270508,3921,4641,4640,3706,3712,3708,4641,400,400,3711,3699,400,400,4641,3738,3712,0,95.23809814453125,0,0,4.761904716491699,0,0,9.523809432983398,0,0,0,0,5,0,9.523809432983398,0,12282,809,9839,33,0,16621072384,4294963200,4547891200,0
199,1728586872121,2308.4510345458984,3720.0000000000005,1,1.36875,2281.5145416259766,4650,0,1.36875,2102.274856567383,3720.0000000000005,1,1.36875,2215.5936889648438,3720.0000000000005,1,1.36875,2019.6212005615234,3720.0000000000005,1,1.36875,2176.405242919922,3720.0000000000005,1,1.36875,2201.0892028808594,3720.0000000000005,1,1.36875,2142.3578033447266,4650,0,1.36875,42406.44177246094,3921,4641,4640,3706,3712,3708,4641,400,400,3711,3699,400,400,4641,3738,3712,33.333335876464844,100,35,35,31.57894515991211,35,35,35,33.333335876464844,35,35,35,33.333335876464844,35,35,35,12282,809,9852,33,1,16621072384,4294963200,4593823744,0
199,1728586872321,2308.4532165527344,3720.0000000000005,1,1.28125,2283.141357421875,4650,0,1.28125,2102.277816772461,3720.0000000000005,1,1.28125,2215.596954345703,3720.0000000000005,1,1.28125,2019.6236572265625,3720.0000000000005,1,1.28125,2176.410354614258,3720.0000000000005,1,1.36875,2201.1036682128906,3720.0000000000005,1,1.36875,2142.4386138916016,4650,0,1.36875,42409.13475036621,3921,4641,4640,3706,3712,3708,4641,400,400,3711,3699,400,400,4641,3738,3712,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12282,809,9835,33,0,16621072384,4294963200,4618338304,0
199,1728586872521,2308.463653564453,3720.0000000000005,1,1.2875,2284.6026153564453,4650,0,1.2875,2102.292984008789,3720.0000000000005,1,1.2875,2215.6001892089844,3720.0000000000005,1,1.2875,2019.6246643066406,3720.0000000000005,1,1.2875,2176.4119873046875,3720.0000000000005,1,1.2875,2201.117645263672,3720.0000000000005,1,1.2875,2142.50537109375,3720.0000000000005,1,1.2875,42411.69696044922,3921,4641,4640,3706,3712,3708,4641,400,400,3711,3699,400,400,4641,3738,3712,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12282,809,9840,33,0,16621072384,4294963200,4643368960,0
199,1728586872721,2308.4805908203125,4650,1,1.3,2285.1092834472656,3720.0000000000005,1,1.3,2102.3060760498047,3720.0000000000005,1,1.3,2215.6040649414063,3720.0000000000005,1,1.3,2019.6444549560547,3720.0000000000005,1,1.3,2176.418960571289,3720.0000000000005,1,1.3,2201.156234741211,3720.0000000000005,1,1.3,2143.3046875,4650,0,1.3,42414.176193237305,3921,4641,4640,3706,3712,3708,4641,400,400,3711,3699,400,400,4641,3738,3712,0,42.85714340209961,0,0,0,0,0,57.142860412597656,0,0,0,0,4.761904716491699,5,0,0,12282,996,12410,33,2,16621072384,4294963200,4761210880,0
199,1728586872921,2308.4869995117188,3720.0000000000005,1,1.29375,2285.1124114990234,3720.0000000000005,1,1.29375,2102.309616088867,3720.0000000000005,1,1.39375,2215.607452392578,3720.0000000000005,1,1.39375,2019.6546173095703,3720.0000000000005,1,1.39375,2176.4236602783203,3720.0000000000005,1,1.39375,2201.168014526367,3720.0000000000005,1,1.39375,2144.946502685547,4650,0,1.39375,42416.91786193848,3921,4641,4640,3706,3712,3708,4641,400,400,3711,3699,400,400,4641,3738,3712,0,0,0,0,0,0,0,100,0,0,0,0,0,5.263157844543457,0,0,12282,998,15946,34,0,16621072384,4294963200,4768690176,0
199,1728586873121,2308.4942321777344,3720.0000000000005,1,1.28125,2285.537811279297,4650,0,1.28125,2102.3226623535156,3720.0000000000005,1,1.28125,2215.6258697509766,3720.0000000000005,1,1.28125,2019.659194946289,3720.0000000000005,1,1.28125,2176.4288482666016,3720.0000000000005,1,1.28125,2201.1787109375,3720.0000000000005,1,1.28125,2145.7051544189453,3720.0000000000005,1,1.28125,42419.35119628906,3921,4641,4640,3706,3712,3708,4641,400,400,3711,3699,400,400,4641,3738,3712,0,57.894737243652344,0,0,0,0,0,45,0,0,0,0,0,5,0,0,12282,998,19397,34,0,16621072384,4294963200,4769390592,0
