Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728586911500,2321.028594970703,4650,0,1.35625,2293.51025390625,3720.0000000000005,1,1.35625,2109.5196533203125,4650,0,1.35625,2233.8624420166016,3720.0000000000005,1,1.35625,2081.862518310547,3720.0000000000005,1,1.35625,2228.941925048828,3720.0000000000005,1,1.35625,2213.728973388672,3720.0000000000005,1,1.35625,2153.985076904297,4650,0,1.35625,42776.82049560547,3804,3786,400,4641,4641,3712,3712,4008,3737,400,400,3714,3767,3719,400,3743,10,3.3333334922790527,0,6.6666669845581055,0,3.3333334922790527,3.3333334922790527,6.45161247253418,3.3333334922790527,0,3.22580623626709,3.3333334922790527,3.3333334922790527,3.3333334922790527,3.3333334922790527,3.3333334922790527,12282,809,9835,33,0,16621072384,4294963200,4410003456,0
199,1728586911500,2321.0882873535156,4650,0,1.3875,2293.5106048583984,3720.0000000000005,1,1.3875,2109.5236053466797,3720.0000000000005,1,1.3875,2233.866928100586,3720.0000000000005,1,1.3875,2081.868133544922,3720.0000000000005,1,1.3875,2228.9571838378906,3720.0000000000005,1,1.3875,2213.858840942383,4650,0,1.3875,2153.9913024902344,4650,0,1.3625,42777.122131347656,3804,3786,400,4641,4641,3712,3712,4008,3737,400,400,3714,3767,3719,400,3743,10,3.3333334922790527,0,6.6666669845581055,0,3.3333334922790527,3.3333334922790527,6.45161247253418,3.3333334922790527,0,3.22580623626709,3.3333334922790527,3.3333334922790527,3.3333334922790527,3.3333334922790527,3.3333334922790527,12282,809,9831,33,0,16621072384,4294963200,4418260992,0
199,1728586911700,2322.579864501953,4650,0,1.26875,2294.0470123291016,3720.0000000000005,1,1.26875,2110.020721435547,3720.0000000000005,1,1.26875,2234.3863067626953,3720.0000000000005,1,1.26875,2082.3872833251953,3720.0000000000005,1,1.26875,2229.476043701172,3720.0000000000005,1,1.26875,2214.4338989257813,3720.0000000000005,1,1.26875,2154.510482788086,3720.0000000000005,1,1.26875,42782.98661804199,3804,3786,400,4641,4641,3712,3712,4008,3737,400,400,3714,3767,3719,400,3743,79.16667175292969,30.434782028198242,33.333335876464844,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,21.7391300201416,30.434782028198242,30.434782028198242,32,39.130435943603516,30.434782028198242,30.434782028198242,30.434782028198242,12282,809,9828,33,1,16621072384,4294963200,4441194496,0
199,1728586911900,2324.0065155029297,4650,0,1.275,2294.133255004883,4650,1,1.275,2110.0353393554688,3720.0000000000005,1,1.35625,2234.388153076172,3720.0000000000005,1,1.35625,2082.389877319336,3720.0000000000005,1,1.35625,2229.4768676757813,3720.0000000000005,1,1.35625,2214.476531982422,3720.0000000000005,1,1.35625,2154.518783569336,3720.0000000000005,1,1.35625,42785.548248291016,3804,3786,400,4641,4641,3712,3712,4008,3737,400,400,3714,3767,3719,400,3743,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12282,809,9820,33,0,16621072384,4294963200,4497141760,0
199,1728586912100,2325.5741119384766,4650,0,1.26875,2294.703140258789,3720.0000000000005,1,1.35625,2110.556610107422,4650,0,1.35625,2234.901565551758,3720.0000000000005,1,1.35625,2082.905242919922,3720.0000000000005,1,1.35625,2229.990982055664,3720.0000000000005,1,1.35625,2214.9969940185547,4650,0,1.35625,2155.0297241210938,3720.0000000000005,1,1.35625,42791.41828918457,3804,3786,400,4641,4641,3712,3712,4008,3737,400,400,3714,3767,3719,400,3743,100,40,35,35,35,38.095237731933594,38.095237731933594,35,36.842105865478516,35,35,35,36.842105865478516,35,35,35,12282,809,9828,33,0,16621072384,4294963200,4506124288,0
199,1728586912301,2327.1693115234375,4650,0,1.275,2294.7069244384766,3720.0000000000005,1,1.275,2110.568878173828,3720.0000000000005,1,1.275,2234.9024810791016,3720.0000000000005,1,1.275,2082.908432006836,3720.0000000000005,1,1.275,2229.9918212890625,3720.0000000000005,1,1.275,2215.0691833496094,4650,0,1.36875,2155.0433349609375,4650,0,1.36875,42794.107177734375,3804,3786,400,4641,4641,3712,3712,4008,3737,400,400,3714,3767,3719,400,3743,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12282,809,9825,33,0,16621072384,4294963200,4540182528,0
199,1728586912501,2328.5377655029297,4650,0,1.26875,2294.7542419433594,3720.0000000000005,1,1.26875,2110.5782470703125,3720.0000000000005,1,1.26875,2234.903366088867,3720.0000000000005,1,1.26875,2082.9093627929688,3720.0000000000005,1,1.26875,2229.995346069336,3720.0000000000005,1,1.26875,2215.0767517089844,3720.0000000000005,1,1.26875,2155.122528076172,4650,0,1.26875,42796.61212158203,3804,3786,400,4641,4641,3712,3712,4008,3737,400,400,3714,3767,3719,400,3743,100,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12282,809,9804,33,0,16621072384,4294963200,4580691968,0
199,1728586912701,2329.9656524658203,4650,0,1.3625,2294.7674407958984,3720.0000000000005,1,1.3625,2110.594711303711,3720.0000000000005,1,1.3625,2234.9136352539063,3720.0000000000005,1,1.3625,2082.9148712158203,3720.0000000000005,1,1.3625,2229.997604370117,3720.0000000000005,1,1.3625,2215.091522216797,3720.0000000000005,1,1.3625,2155.2085723876953,4650,0,1.3625,42799.11700439453,3804,3786,400,4641,4641,3712,3712,4008,3737,400,400,3714,3767,3719,400,3743,100,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,5,0,0,12282,809,9810,33,0,16621072384,4294963200,4599271424,0
199,1728586912901,2331.6046295166016,4650,0,1.26875,2294.775100708008,3720.0000000000005,1,1.26875,2110.6004486083984,3720.0000000000005,1,1.26875,2234.9146118164063,3720.0000000000005,1,1.26875,2082.9159088134766,3720.0000000000005,1,1.26875,2229.9983520507813,3720.0000000000005,1,1.3625,2215.100296020508,3720.0000000000005,1,1.3625,2155.2826232910156,4650,0,1.3625,42801.79817199707,3804,3786,400,4641,4641,3712,3712,4008,3737,400,400,3714,3767,3719,400,3743,100,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12282,809,9810,33,0,16621072384,4294963200,4601319424,0
199,1728586913101,2333.2611694335938,4650,0,1.26875,2294.784652709961,3720.0000000000005,1,1.26875,2110.6338958740234,3720.0000000000005,1,1.26875,2234.9163665771484,3720.0000000000005,1,1.26875,2082.9176025390625,3720.0000000000005,1,1.26875,2230.100357055664,3720.0000000000005,1,1.26875,2215.144790649414,3720.0000000000005,1,1.26875,2155.365478515625,3720.0000000000005,1,1.26875,42804.627517700195,3804,3786,400,4641,4641,3712,3712,4008,3737,400,400,3714,3767,3719,400,3743,100,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12282,809,9810,33,0,16621072384,4294963200,4611903488,0
