Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729350137900,13410.954330444336,3720.0000000000005,1,1.39375,15999.72297668457,3720.0000000000005,1,1.3875,17948.698806762695,4650,0,1.3875,16158.879409790039,3720.0000000000005,1,1.3875,10052.099090576172,3720.0000000000005,1,1.3875,20665.487838745117,3720.0000000000005,1,1.3875,12727.791290283203,4650,0,1.3875,23793.532196044922,3720.0000000000005,1,1.3875,60252.66438293457,400,4508,400,400,3963,400,400,3743,3712,3712,4641,400,4640,400,4350,400,3.4482758045196533,3.3333334922790527,3.4482758045196533,0,0,6.6666669845581055,3.3333334922790527,3.3333334922790527,6.45161247253418,0,3.5714287757873535,6.6666669845581055,7.142857551574707,0,3.3333334922790527,0,12282,502,5777,33,7,16621068288,57982050304,2993614848,0
199,1729350137900,13410.954727172852,3720.0000000000005,1,1.3875,15999.723266601563,3720.0000000000005,1,1.3875,17948.82879638672,4650,0,1.3875,16158.885437011719,3720.0000000000005,1,1.3875,10052.099426269531,3720.0000000000005,1,1.3875,20665.49526977539,3720.0000000000005,1,1.3875,12727.855880737305,4650,0,1.3875,23793.53257751465,3720.0000000000005,1,1.3875,60252.93063354492,400,4508,400,400,3963,400,400,3743,3712,3712,4641,400,4640,400,4350,400,3.4482758045196533,3.3333334922790527,3.4482758045196533,0,0,6.6666669845581055,3.3333334922790527,3.3333334922790527,6.45161247253418,0,3.5714287757873535,6.6666669845581055,7.142857551574707,0,3.3333334922790527,0,12282,502,5777,33,7,16621068288,57982050304,3017994240,0
199,1729350138101,13411.549026489258,3720.0000000000005,1,1.28125,16000.258560180664,3720.0000000000005,1,1.28125,17950.57046508789,4650,0,1.28125,16159.40153503418,3720.0000000000005,1,1.28125,10052.669723510742,3720.0000000000005,1,1.28125,20666.061889648438,3720.0000000000005,1,1.28125,12728.375198364258,3720.0000000000005,1,1.28125,23794.09294128418,3720.0000000000005,1,1.28125,60259.01501464844,400,4508,400,400,3963,400,400,3743,3712,3712,4641,400,4640,400,4350,400,33.333335876464844,30.434782028198242,29.16666603088379,30.434782028198242,33.333335876464844,33.333335876464844,30.434782028198242,34.78260803222656,91.30435180664063,30.434782028198242,34.78260803222656,34.78260803222656,28,30.434782028198242,34.78260803222656,30.434782028198242,12282,502,5802,33,2,16621068288,57982050304,3049664512,0
199,1729350138301,13411.61067199707,3720.0000000000005,1,1.3875,16000.312469482422,3720.0000000000005,1,1.3875,17952.178955078125,4650,0,1.3875,16159.489166259766,3720.0000000000005,1,1.3875,10053.120330810547,3720.0000000000005,1,1.3875,20666.130264282227,3720.0000000000005,1,1.3875,12728.5947265625,3720.0000000000005,1,1.3875,23794.193405151367,3720.0000000000005,1,1.3875,60262.469482421875,400,4508,400,400,3963,400,400,3743,3712,3712,4641,400,4640,400,4350,400,4.761904716491699,0,0,0,0,0,0,4.761904716491699,100,9.523809432983398,27.272727966308594,0,5.555555820465088,0,0,0,12282,505,5895,33,9,16621068288,57982050304,3089899520,0
199,1729350138501,13412.142303466797,3720.0000000000005,1,1.36875,16000.835174560547,3720.0000000000005,1,1.36875,17953.793182373047,4650,0,1.36875,16160.001190185547,3720.0000000000005,1,1.36875,10053.636444091797,3720.0000000000005,1,1.36875,20666.65301513672,3720.0000000000005,1,1.36875,12729.187408447266,4650,0,1.36875,23794.71125793457,3720.0000000000005,1,1.36875,60268.35191345215,400,4508,400,400,3963,400,400,3743,3712,3712,4641,400,4640,400,4350,400,35,40,35,35,35,35,36.842105865478516,36.842105865478516,100,35,36.842105865478516,35,40,35,36.842105865478516,35,12282,505,5880,33,16,16621068288,57982050304,3110285312,0
199,1729350138701,13412.185134887695,3720.0000000000005,1,1.39375,16000.987335205078,3720.0000000000005,1,1.39375,17955.566024780273,4650,0,1.39375,16160.069427490234,3720.0000000000005,1,1.39375,10053.720458984375,3720.0000000000005,1,1.39375,20666.815521240234,3720.0000000000005,1,1.39375,12729.330429077148,3720.0000000000005,1,1.39375,23794.766693115234,3720.0000000000005,1,1.38125,60271.59538269043,400,4508,400,400,3963,400,400,3743,3712,3712,4641,400,4640,400,4350,400,0,10,0,0,0,9.523809432983398,0,0,100,0,0,0,5.263157844543457,5,0,0,12282,505,5918,33,4,16621068288,57982050304,3129114624,0
199,1729350138901,13412.294006347656,3720.0000000000005,1,1.36875,16000.989944458008,3720.0000000000005,1,1.36875,17957.112274169922,4650,0,1.36875,16160.11294555664,3720.0000000000005,1,1.36875,10053.74545288086,3720.0000000000005,1,1.36875,20666.871459960938,3720.0000000000005,1,1.36875,12729.574966430664,3720.0000000000005,1,1.36875,23794.793869018555,3720.0000000000005,1,1.36875,60274.579498291016,400,4508,400,400,3963,400,400,3743,3712,3712,4641,400,4640,400,4350,400,0,0,0,0,0,0,0,4.761904716491699,100,0,5,0,10,0,9.523809432983398,0,12282,505,6075,33,16,16621068288,57982050304,3153612800,0
199,1729350139101,13412.396881103516,3720.0000000000005,1,1.36875,16001.055953979492,3720.0000000000005,1,1.36875,17958.665740966797,4650,0,1.36875,16160.15121459961,3720.0000000000005,1,1.36875,10053.813613891602,3720.0000000000005,1,1.36875,20666.931900024414,3720.0000000000005,1,1.36875,12729.84341430664,4650,0,1.36875,23794.821655273438,3720.0000000000005,1,1.36875,60277.632400512695,400,4508,400,400,3963,400,400,3743,3712,3712,4641,400,4640,400,4350,400,0,4.761904716491699,0,0,0,9.523809432983398,5,0,100,4.761904716491699,0,0,14.285715103149414,0,0,0,12282,505,6279,33,23,16621068288,57982050304,3229913088,0
199,1729350139301,13412.479507446289,3720.0000000000005,1,1.30625,16001.085968017578,3720.0000000000005,1,1.30625,17960.780685424805,4650,0,1.30625,16160.162460327148,3720.0000000000005,1,1.30625,10053.864196777344,3720.0000000000005,1,1.30625,20666.941696166992,3720.0000000000005,1,1.30625,12730.085632324219,3720.0000000000005,1,1.30625,23794.824020385742,3720.0000000000005,1,1.30625,60281.05709838867,400,4508,400,400,3963,400,400,3743,3712,3712,4641,400,4640,400,4350,400,0,5,0,0,0,0,0,0,100,4.761904716491699,5,0,5.555555820465088,0,5,0,12282,505,6405,33,23,16621068288,57982050304,3245588480,0
199,1729350139501,13412.545425415039,3720.0000000000005,1,1.4,16001.110870361328,3720.0000000000005,1,1.4,17962.858627319336,4650,0,1.4,16160.186965942383,3720.0000000000005,1,1.4,10053.923568725586,3720.0000000000005,1,1.4,20666.998275756836,3720.0000000000005,1,1.4,12730.280349731445,3720.0000000000005,1,1.4,23794.826110839844,3720.0000000000005,1,1.4,60284.5499420166,400,4508,400,400,3963,400,400,3743,3712,3712,4641,400,4640,400,4350,400,0,0,0,0,0,0,0,0,100,0,0,0,5.263157844543457,0,5,0,12282,505,6505,33,23,16621068288,57982050304,3245588480,0
