Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729340926805,10277.306549072266,3720.0000000000005,1,1.375,12884.924880981445,4650,0,1.375,12187.003540039063,3720.0000000000005,1,1.375,13083.318420410156,4650,0,1.375,7013.578308105469,3720.0000000000005,1,1.375,14616.334915161133,3720.0000000000005,1,1.375,8866.077362060547,3720.0000000000005,1,1.375,12417.125091552734,3720.0000000000005,1,1.375,47735.07069396973,4640,400,400,3750,4640,3762,3712,4297,3712,3748,400,4087,3778,3699,4197,4641,3.4482758045196533,3.3333334922790527,0,3.3333334922790527,3.3333334922790527,3.3333334922790527,3.4482758045196533,0,3.3333334922790527,3.4482758045196533,0,0,3.3333334922790527,0,3.4482758045196533,10.344827651977539,12282,500,5419,33,3,16621068288,57982050304,2825936896,0
199,1729340926806,10277.306854248047,3720.0000000000005,1,1.36875,12884.984771728516,4650,0,1.36875,12187.12858581543,4650,0,1.36875,13083.318725585938,3720.0000000000005,1,1.36875,7013.578567504883,3720.0000000000005,1,1.36875,14616.343551635742,3720.0000000000005,1,1.36875,8866.081741333008,3720.0000000000005,1,1.36875,12417.135360717773,3720.0000000000005,1,1.36875,47735.38885498047,4640,400,400,3750,4640,3762,3712,4297,3712,3748,400,4087,3778,3699,4197,4641,3.4482758045196533,3.3333334922790527,0,3.3333334922790527,3.3333334922790527,3.3333334922790527,3.4482758045196533,0,3.3333334922790527,3.4482758045196533,0,0,3.3333334922790527,0,3.4482758045196533,10.344827651977539,12282,500,5431,33,3,16621068288,57982050304,2833645568,0
199,1729340927006,10277.851181030273,3720.0000000000005,1,1.375,12885.545120239258,3720.0000000000005,1,1.375,12188.834442138672,4650,0,1.375,13083.7958984375,4650,0,1.375,7014.099151611328,3720.0000000000005,1,1.375,14616.888870239258,3720.0000000000005,1,1.375,8866.584045410156,3720.0000000000005,1,1.375,12417.669311523438,3720.0000000000005,1,1.375,47741.354568481445,4640,400,400,3750,4640,3762,3712,4297,3712,3748,400,4087,3778,3699,4197,4641,29.16666603088379,30.434782028198242,91.30435180664063,17.39130401611328,30.434782028198242,30.434782028198242,21.7391300201416,30.434782028198242,30.434782028198242,29.16666603088379,30.434782028198242,36,30.434782028198242,29.16666603088379,29.16666603088379,39.130435943603516,12282,500,5427,33,4,16621068288,57982050304,2874920960,0
199,1729340927206,10278.065841674805,3720.0000000000005,1,1.36875,12885.750457763672,4650,0,1.36875,12190.455627441406,4650,0,1.36875,13084.036849975586,4650,0,1.36875,7014.275131225586,3720.0000000000005,1,1.36875,14617.531356811523,3720.0000000000005,1,1.36875,8866.835952758789,3720.0000000000005,1,1.36875,12417.835876464844,3720.0000000000005,1,1.36875,47745.62080383301,4640,400,400,3750,4640,3762,3712,4297,3712,3748,400,4087,3778,3699,4197,4641,10,10,100,10.526315689086914,5,5.263157844543457,5,5,0,0,5,36.842105865478516,5.555555820465088,10,0,4.761904716491699,12282,502,5583,33,9,16621068288,57982050304,2934996992,0
199,1729340927406,10278.649871826172,3720.0000000000005,1,1.2875,12886.27001953125,3720.0000000000005,1,1.2875,12192.026840209961,4650,0,1.2875,13084.638458251953,3720.0000000000005,1,1.2875,7014.803756713867,3720.0000000000005,1,1.2875,14618.055160522461,3720.0000000000005,1,1.2875,8867.379348754883,3720.0000000000005,1,1.38125,12418.353927612305,3720.0000000000005,1,1.38125,47751.559341430664,4640,400,400,3750,4640,3762,3712,4297,3712,3748,400,4087,3778,3699,4197,4641,38.095237731933594,35,95,40,35,35,38.095237731933594,36.842105865478516,40.90909194946289,35,35,36.842105865478516,35,35,40,36.842105865478516,12282,502,5582,33,15,16621068288,57982050304,2955382784,0
199,1729340927606,10278.726043701172,3720.0000000000005,1,1.39375,12886.38833618164,3720.0000000000005,1,1.39375,12193.75326538086,4650,0,1.39375,13084.748306274414,3720.0000000000005,1,1.39375,7014.8477783203125,3720.0000000000005,1,1.39375,14618.095993041992,3720.0000000000005,1,1.39375,8867.469970703125,3720.0000000000005,1,1.39375,12418.414031982422,3720.0000000000005,1,1.39375,47754.762603759766,4640,400,400,3750,4640,3762,3712,4297,3712,3748,400,4087,3778,3699,4197,4641,5,0,100,5,0,0,0,4.761904716491699,0,4.761904716491699,0,4.761904716491699,0,0,0,5,12282,502,5492,33,3,16621068288,57982050304,2968354816,0
199,1729340927806,10278.792129516602,3720.0000000000005,1,1.29375,12886.470916748047,3720.0000000000005,1,1.29375,12195.292587280273,4650,0,1.29375,13084.82487487793,3720.0000000000005,1,1.29375,7014.910598754883,3720.0000000000005,1,1.29375,14618.110382080078,3720.0000000000005,1,1.29375,8867.507308959961,3720.0000000000005,1,1.29375,12418.418319702148,3720.0000000000005,1,1.29375,47757.52250671387,4640,400,400,3750,4640,3762,3712,4297,3712,3748,400,4087,3778,3699,4197,4641,0,5,100,4.761904716491699,9.090909004211426,0,0,0,0,0,5,0,5,0,4.761904716491699,0,12282,502,5708,33,21,16621068288,57982050304,3001458688,0
199,1729340928006,10278.938339233398,3720.0000000000005,1,1.39375,12886.573181152344,3720.0000000000005,1,1.39375,12196.790405273438,4650,0,1.39375,13084.935073852539,3720.0000000000005,1,1.39375,7014.966583251953,3720.0000000000005,1,1.39375,14618.183242797852,3720.0000000000005,1,1.38125,8867.574417114258,3720.0000000000005,1,1.38125,12418.439971923828,3720.0000000000005,1,1.38125,47760.52340698242,4640,400,400,3750,4640,3762,3712,4297,3712,3748,400,4087,3778,3699,4197,4641,0,5,100,0,0,0,0,4.761904716491699,0,10,4.761904716491699,0,0,0,0,5,12282,519,6072,33,31,16621068288,57982050304,3101114368,0
199,1729340928206,10279.050827026367,3720.0000000000005,1,1.3,12886.658264160156,3720.0000000000005,1,1.3,12197.123825073242,3720.0000000000005,1,1.3,13086.331771850586,4650,0,1.3,7015.013214111328,3720.0000000000005,1,1.3,14618.217666625977,3720.0000000000005,1,1.3,8867.705871582031,3720.0000000000005,1,1.3,12418.448501586914,3720.0000000000005,1,1.3,47763.68591308594,4640,400,400,3750,4640,3762,3712,4297,3712,3748,400,4087,3778,3699,4197,4641,5,5,25,0,0,4.761904716491699,0,0,0,76.19047546386719,0,0,5,0,4.761904716491699,0,12282,689,10383,34,18,16621068288,57982050304,3168497664,0
199,1729340928406,10279.147338867188,3720.0000000000005,1,1.38125,12886.762084960938,4650,0,1.38125,12197.145980834961,3720.0000000000005,1,1.38125,13087.745346069336,4650,0,1.38125,7015.074951171875,3720.0000000000005,1,1.38125,14618.276321411133,3720.0000000000005,1,1.38125,8867.858322143555,3720.0000000000005,1,1.38125,12418.451736450195,3720.0000000000005,1,1.38125,47766.6877746582,4640,400,400,3750,4640,3762,3712,4297,3712,3748,400,4087,3778,3699,4197,4641,0,5.263157844543457,0,0,0,0,9.523809432983398,0,0,100,0,5,0,0,0,4.761904716491699,12282,693,14798,34,5,16621068288,57982050304,3170811904,0
