Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728586827498,2295.1790618896484,3720.0000000000005,1,1.2875,2257.751022338867,3720.0000000000005,1,1.2875,2092.814987182617,3720.0000000000005,1,1.2875,2114.131546020508,4650,0,1.2875,1993.8849334716797,3720.0000000000005,1,1.2875,2167.312042236328,3720.0000000000005,1,1.2875,2140.669219970703,3720.0000000000005,1,1.2875,2130.898147583008,3720.0000000000005,1,1.2875,41949.48779296875,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,3.125,3.125,3.125,6.45161247253418,6.060606002807617,9.375,3.0303030014038086,0,3.125,5.882352828979492,3.125,6.060606002807617,3.125,0,3.125,3.0303030014038086,12282,821,9928,33,0,16621072384,4294963200,4469108736,0
199,1728586827498,2295.189712524414,3720.0000000000005,1,1.3875,2257.7533416748047,3720.0000000000005,1,1.3875,2092.8157653808594,3720.0000000000005,1,1.3875,2114.195846557617,4650,0,1.38125,1993.8872985839844,3720.0000000000005,1,1.38125,2167.313919067383,3720.0000000000005,1,1.38125,2140.791259765625,4650,0,1.38125,2130.8994140625,3720.0000000000005,1,1.38125,41949.760009765625,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,3.125,3.125,3.125,6.45161247253418,6.060606002807617,9.375,3.0303030014038086,0,3.125,5.882352828979492,3.125,6.060606002807617,3.125,0,3.125,3.0303030014038086,12282,821,9928,33,0,16621072384,4294963200,4477108224,0
199,1728586827698,2295.7381896972656,3720.0000000000005,1,1.29375,2258.284866333008,3720.0000000000005,1,1.29375,2093.340576171875,3720.0000000000005,1,1.38125,2115.8343048095703,4650,0,1.38125,1994.418212890625,4650,0,1.38125,2167.8521423339844,3720.0000000000005,1,1.38125,2141.4188079833984,3720.0000000000005,1,1.38125,2131.445266723633,3720.0000000000005,1,1.38125,41955.832580566406,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,30.434782028198242,30.434782028198242,30.434782028198242,87.5,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,30.434782028198242,39.130435943603516,30.434782028198242,30.434782028198242,30.434782028198242,12282,821,9976,33,2,16621072384,4294963200,4497719296,0
199,1728586827898,2295.7842559814453,3720.0000000000005,1,1.3,2258.299072265625,3720.0000000000005,1,1.3,2093.3479919433594,3720.0000000000005,1,1.3,2117.3396911621094,4650,0,1.3,1994.4981231689453,3720.0000000000005,1,1.3,2167.865219116211,3720.0000000000005,1,1.3,2141.4676513671875,3720.0000000000005,1,1.3,2131.455368041992,3720.0000000000005,1,1.3,41958.536224365234,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,5,0,0,0,0,0,0,0,0,0,12282,821,9997,33,0,16621072384,4294963200,4544942080,0
199,1728586828098,2296.3131713867188,3720.0000000000005,1,1.38125,2258.829116821289,3720.0000000000005,1,1.38125,2093.872528076172,3720.0000000000005,1,1.38125,2118.9910430908203,4650,0,1.38125,1995.0811462402344,4650,0,1.38125,2168.4022521972656,3720.0000000000005,1,1.38125,2142.008560180664,3720.0000000000005,1,1.38125,2131.9723205566406,3720.0000000000005,1,1.38125,41964.5055847168,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,36.842105865478516,35,35,100,42.85714340209961,38.095237731933594,35,35,35,36.842105865478516,35,35,35,35,35,35,12282,821,10004,33,0,16621072384,4294963200,4569169920,0
199,1728586828298,2296.322494506836,3720.0000000000005,1,1.3,2258.8419189453125,3720.0000000000005,1,1.3,2093.875732421875,3720.0000000000005,1,1.3875,2120.664077758789,4650,0,1.3875,1995.162094116211,4650,0,1.3875,2168.420913696289,3720.0000000000005,1,1.3875,2142.0380859375,3720.0000000000005,1,1.3875,2131.979751586914,3720.0000000000005,1,1.3875,41967.303482055664,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,4.761904716491699,0,0,100,5,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,12282,821,9990,33,1,16621072384,4294963200,4595232768,0
199,1728586828498,2296.330612182617,3720.0000000000005,1,1.29375,2258.8548736572266,3720.0000000000005,1,1.29375,2093.877975463867,3720.0000000000005,1,1.29375,2122.1074829101563,4650,0,1.29375,1995.2442932128906,3720.0000000000005,1,1.29375,2168.440383911133,3720.0000000000005,1,1.29375,2142.0654907226563,3720.0000000000005,1,1.29375,2131.982711791992,3720.0000000000005,1,1.29375,41969.87422180176,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,12282,821,9969,33,0,16621072384,4294963200,4619739136,0
199,1728586828699,2296.3511810302734,3720.0000000000005,1,1.38125,2258.8689880371094,3720.0000000000005,1,1.38125,2093.89111328125,3720.0000000000005,1,1.38125,2123.554214477539,4650,0,1.38125,1995.3189697265625,4650,0,1.38125,2168.4629974365234,3720.0000000000005,1,1.38125,2142.1032104492188,3720.0000000000005,1,1.38125,2131.9982147216797,3720.0000000000005,1,1.38125,41972.44152832031,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,12282,821,9952,33,0,16621072384,4294963200,4636934144,0
199,1728586828899,2296.3690643310547,3720.0000000000005,1,1.29375,2258.8858032226563,3720.0000000000005,1,1.38125,2093.901870727539,3720.0000000000005,1,1.38125,2125.3302001953125,4650,0,1.38125,1995.3959197998047,4650,0,1.38125,2168.4664764404297,3720.0000000000005,1,1.38125,2142.1470642089844,3720.0000000000005,1,1.38125,2132.0127868652344,3720.0000000000005,1,1.38125,41975.39051818848,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,0,0,4.761904716491699,0,0,0,0,0,0,0,12282,821,9941,33,1,16621072384,4294963200,4634775552,0
199,1728586829099,2296.379180908203,3720.0000000000005,1,1.29375,2258.8973541259766,3720.0000000000005,1,1.29375,2093.903854370117,3720.0000000000005,1,1.29375,2127.0204315185547,4650,0,1.29375,1995.4733276367188,3720.0000000000005,1,1.29375,2168.476531982422,3720.0000000000005,1,1.29375,2142.1995697021484,3720.0000000000005,1,1.3875,2132.015884399414,3720.0000000000005,1,1.3875,41978.13150024414,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,0,0,0,0,0,0,5,0,0,0,12282,821,9948,33,0,16621072384,4294963200,4642775040,0
199,1728586829299,2296.4925231933594,4650,0,1.39375,2259.2817993164063,4650,0,1.39375,2093.9759521484375,4650,0,1.39375,2128.840621948242,4650,0,1.39375,1995.6716613769531,4650,0,1.39375,2168.5655212402344,4650,0,1.39375,2142.5785217285156,4650,0,1.39375,2132.1040802001953,3720.0000000000005,1,1.39375,41982.25282287598,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,5,5,0,100,14.285715103149414,0,25,4.761904716491699,0,0,0,4.761904716491699,0,0,4.761904716491699,26.3157901763916,12282,821,9983,33,0,16621072384,4294963200,4662419456,0
199,1728586829499,2296.6458129882813,3720.0000000000005,1,1.40625,2259.5951080322266,3720.0000000000005,1,1.3875,2094.0973510742188,3720.0000000000005,1,1.3875,2130.8055267333984,4650,0,1.3875,1996.1400604248047,4650,0,1.3875,2168.6725006103516,3720.0000000000005,1,1.3875,2143.3956451416016,4650,0,1.3875,2132.286911010742,3720.0000000000005,1,1.3875,41987.150131225586,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,5,5,0,100,14.285715103149414,0,25,4.761904716491699,0,0,0,4.761904716491699,0,0,4.761904716491699,26.3157901763916,12282,817,9996,33,1,16621072384,4294963200,4661084160,0
199,1728586829699,2296.817855834961,3720.0000000000005,1,1.3,2259.73681640625,3720.0000000000005,1,1.3,2094.294189453125,3720.0000000000005,1,1.3,2132.718032836914,4650,0,1.3,1996.2687072753906,3720.0000000000005,1,1.3,2168.709915161133,3720.0000000000005,1,1.3,2143.5309448242188,3720.0000000000005,1,1.39375,2132.3431243896484,3720.0000000000005,1,1.39375,41990.77828979492,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,4.878048419952393,2.5,5,100,7.692307949066162,0,25,5,5,4.878048419952393,12.5,0,0,0,2.5,7.500000476837158,12282,815,9999,33,0,16621072384,4294963200,4653027328,0
199,1728586829899,2296.8321685791016,3720.0000000000005,1,1.3,2259.7428588867188,3720.0000000000005,1,1.3,2094.3020629882813,3720.0000000000005,1,1.3,2134.4166412353516,4650,0,1.3,1996.3383026123047,3720.0000000000005,1,1.3,2168.7244567871094,3720.0000000000005,1,1.3,2143.5694122314453,3720.0000000000005,1,1.3,2132.347900390625,3720.0000000000005,1,1.3,41993.58612060547,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,12282,815,9983,33,0,16621072384,4294963200,4653146112,0
199,1728586830099,2296.9222412109375,3720.0000000000005,1,1.3875,2259.7918243408203,3720.0000000000005,1,1.3875,2094.3056030273438,3720.0000000000005,1,1.3875,2136.195999145508,4650,0,1.3875,1996.4251098632813,4650,0,1.3875,2168.747085571289,3720.0000000000005,1,1.3875,2143.611526489258,3720.0000000000005,1,1.3875,2132.351089477539,3720.0000000000005,1,1.3875,41996.58642578125,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,5,4.761904716491699,0,100,9.523809432983398,0,0,0,0,0,4.761904716491699,0,0,0,0,0,12282,815,9994,33,1,16621072384,4294963200,4655460352,0
199,1728586830299,2296.933547973633,3720.0000000000005,1,1.29375,2259.7950592041016,3720.0000000000005,1,1.29375,2094.3086853027344,3720.0000000000005,1,1.29375,2137.90625,4650,0,1.29375,1996.500228881836,3720.0000000000005,1,1.29375,2168.764144897461,3720.0000000000005,1,1.38125,2143.651824951172,3720.0000000000005,1,1.38125,2132.3543243408203,3720.0000000000005,1,1.38125,41999.40621948242,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,5,0,0,0,0,0,0,0,0,0,12282,815,9990,33,0,16621072384,4294963200,4655443968,0
199,1728586830499,2296.9474029541016,3720.0000000000005,1,1.3875,2259.7984008789063,3720.0000000000005,1,1.3875,2094.3265228271484,3720.0000000000005,1,1.3875,2139.2846069335938,4650,0,1.3875,1996.5715637207031,3720.0000000000005,1,1.3875,2168.779541015625,3720.0000000000005,1,1.3875,2143.695266723633,3720.0000000000005,1,1.3875,2132.3572998046875,3720.0000000000005,1,1.3875,42001.96212768555,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,0,0,0,0,0,0,4.761904716491699,0,0,0,12282,815,9975,33,0,16621072384,4294963200,4664459264,0
199,1728586830699,2296.982681274414,3720.0000000000005,1,1.35625,2259.9022674560547,3720.0000000000005,1,1.35625,2094.3382263183594,3720.0000000000005,1,1.35625,2140.8646545410156,4650,0,1.35625,1996.7064971923828,4650,0,1.35625,2168.800506591797,3720.0000000000005,1,1.35625,2143.7911682128906,3720.0000000000005,1,1.35625,2132.4033203125,3720.0000000000005,1,1.35625,42004.78810119629,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,5,0,100,5,4.761904716491699,4.761904716491699,5,0,0,0,4.761904716491699,0,0,0,0,12282,815,9956,33,1,16621072384,4294963200,4664459264,0
199,1728586830899,2297.0057983398438,3720.0000000000005,1,1.3,2259.9087524414063,3720.0000000000005,1,1.3,2094.340774536133,3720.0000000000005,1,1.38125,2142.496368408203,4650,0,1.38125,1996.7925109863281,4650,0,1.38125,2168.8148498535156,3720.0000000000005,1,1.38125,2143.811233520508,3720.0000000000005,1,1.38125,2132.427764892578,3720.0000000000005,1,1.38125,42007.50924682617,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,9.523809432983398,0,0,0,0,0,0,0,4.761904716491699,0,0,0,12282,813,9941,33,0,16621072384,4294963200,4648857600,0
199,1728586831099,2297.0191192626953,4650,0,1.39375,2259.912307739258,3720.0000000000005,1,1.39375,2094.3434448242188,3720.0000000000005,1,1.39375,2144.218246459961,4650,0,1.39375,1996.8720397949219,3720.0000000000005,1,1.39375,2168.8292694091797,3720.0000000000005,1,1.39375,2143.8312225341797,3720.0000000000005,1,1.39375,2132.453323364258,3720.0000000000005,1,1.39375,42010.33303833008,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,5,0,0,100,5.263157844543457,0,0,0,0,0,0,0,5,0,0,0,12282,813,9929,33,0,16621072384,4294963200,4640038912,0
199,1728586831300,2297.0362548828125,3720.0000000000005,1,1.3875,2259.9255981445313,3720.0000000000005,1,1.3875,2094.346405029297,3720.0000000000005,1,1.3875,2145.9129486083984,4650,0,1.3875,1996.9493865966797,4650,0,1.3875,2168.8455963134766,3720.0000000000005,1,1.3875,2143.849151611328,3720.0000000000005,1,1.3875,2132.4873809814453,3720.0000000000005,1,1.3875,42013.11456298828,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,12282,813,9911,33,1,16621072384,4294963200,4643725312,0
199,1728586831500,2297.0515899658203,3720.0000000000005,1,1.29375,2259.9288024902344,3720.0000000000005,1,1.29375,2094.370819091797,3720.0000000000005,1,1.375,2147.6253967285156,4650,0,1.375,1997.0406036376953,4650,0,1.375,2168.862548828125,3720.0000000000005,1,1.375,2143.8917388916016,3720.0000000000005,1,1.375,2132.516067504883,3720.0000000000005,1,1.375,42016.00021362305,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,12282,813,9921,33,0,16621072384,4294963200,4648878080,0
199,1728586831700,2297.068328857422,4650,0,1.38125,2259.932357788086,4650,0,1.38125,2094.3739013671875,3720.0000000000005,1,1.38125,2149.33544921875,4650,0,1.38125,1997.1223754882813,3720.0000000000005,1,1.38125,2168.8770141601563,3720.0000000000005,1,1.38125,2143.9112548828125,3720.0000000000005,1,1.38125,2132.5476989746094,3720.0000000000005,1,1.38125,42018.8487701416,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,12282,813,9928,33,0,16621072384,4294963200,4653514752,0
199,1728586831900,2297.090591430664,3720.0000000000005,1,1.375,2259.9482421875,3720.0000000000005,1,1.375,2094.391815185547,3720.0000000000005,1,1.375,2151.054000854492,4650,0,1.375,1997.20263671875,4650,0,1.375,2168.892532348633,3720.0000000000005,1,1.375,2143.9380493164063,3720.0000000000005,1,1.375,2132.567596435547,3720.0000000000005,1,1.375,42021.66128540039,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,12282,811,9949,33,1,16621072384,4294963200,4651233280,0
199,1728586832100,2297.1068267822266,3720.0000000000005,1,1.38125,2259.9515380859375,3720.0000000000005,1,1.38125,2094.404510498047,3720.0000000000005,1,1.38125,2152.792678833008,4650,0,1.38125,1997.2919158935547,4650,0,1.38125,2168.915496826172,3720.0000000000005,1,1.38125,2143.9633178710938,4650,0,1.38125,2132.5872344970703,3720.0000000000005,1,1.38125,42024.56971740723,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,4.761904716491699,0,0,0,0,0,0,0,0,0,0,12282,811,9963,33,0,16621072384,4294963200,4642115584,0
199,1728586832300,2297.119888305664,3720.0000000000005,1,1.29375,2259.955108642578,3720.0000000000005,1,1.29375,2094.4075622558594,3720.0000000000005,1,1.29375,2154.474090576172,4650,0,1.29375,1997.3719635009766,3720.0000000000005,1,1.29375,2168.9361572265625,3720.0000000000005,1,1.29375,2143.986785888672,4650,1,1.29375,2132.596466064453,3720.0000000000005,1,1.3875,42027.3415222168,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,4.761904716491699,0,0,0,0,0,0,0,0,0,12282,811,9969,33,0,16621072384,4294963200,4650115072,0
199,1728586832500,2297.1397552490234,3720.0000000000005,1,1.3875,2259.9725952148438,3720.0000000000005,1,1.3875,2094.418258666992,3720.0000000000005,1,1.3875,2156.1680603027344,4650,0,1.3875,1997.446060180664,4650,0,1.3875,2168.9549102783203,3720.0000000000005,1,1.3875,2144.0159912109375,3720.0000000000005,1,1.3875,2132.607162475586,3720.0000000000005,1,1.3875,42030.22903442383,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,0,0,0,0,0,0,0,4.761904716491699,0,0,12282,811,9967,33,1,16621072384,4294963200,4659392512,0
200,1728586832700,2297.1556701660156,3720.0000000000005,1,1.3,2259.976852416992,3720.0000000000005,1,1.38125,2094.4298248291016,3720.0000000000005,1,1.38125,2157.896255493164,4650,0,1.38125,1997.5274963378906,4650,0,1.38125,2168.9747619628906,3720.0000000000005,1,1.38125,2144.040008544922,3720.0000000000005,1,1.38125,2132.61181640625,3720.0000000000005,1,1.38125,42033.135330200195,3712,3708,3712,4270,3712,3716,4644,3710,3705,3854,3712,3712,4641,3712,3713,3712,0,0,0,100,5,0,4.761904716491699,0,0,0,0,0,0,0,0,0,12282,809,9964,33,0,16621072384,4294963200,4667645952,0
