Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728586905123,2315.714126586914,3720.0000000000005,1,1.3875,2291.540802001953,3720.0000000000005,1,1.3875,2107.4427642822266,3720.0000000000005,1,1.3875,2231.556686401367,4650,0,1.3875,2071.1858978271484,3720.0000000000005,1,1.3875,2227.459762573242,3720.0000000000005,1,1.3875,2211.6546173095703,3720.0000000000005,1,1.3875,2151.970230102539,3720.0000000000005,1,1.3875,42719.12838745117,400,400,3749,400,400,3722,3710,4641,3726,4387,3712,3713,400,4641,3955,4640,0,0,3.0303030014038086,3.0303030014038086,0,3.0303030014038086,3.0303030014038086,9.090909004211426,0,9.090909004211426,3.0303030014038086,0,3.0303030014038086,2.941176414489746,3.0303030014038086,0,12282,809,9833,33,1,16621072384,4294963200,4459728896,0
200,1728586905123,2315.714401245117,3720.0000000000005,1,1.38125,2291.5443572998047,3720.0000000000005,1,1.38125,2107.4431762695313,3720.0000000000005,1,1.38125,2231.6112365722656,4650,0,1.38125,2071.3128509521484,4650,0,1.38125,2227.4644622802734,3720.0000000000005,1,1.38125,2211.65771484375,3720.0000000000005,1,1.38125,2151.971420288086,4650,0,1.35,42719.394134521484,400,400,3749,400,400,3722,3710,4641,3726,4387,3712,3713,400,4641,3955,4640,0,0,3.0303030014038086,3.0303030014038086,0,3.0303030014038086,3.0303030014038086,9.090909004211426,0,9.090909004211426,3.0303030014038086,0,3.0303030014038086,2.941176414489746,3.0303030014038086,0,12282,809,9833,33,1,16621072384,4294963200,4467728384,0
199,1728586905323,2316.5914764404297,4650,0,1.3,2292.4129943847656,3720.0000000000005,1,1.3,2108.0985565185547,3720.0000000000005,1,1.3,2232.164596557617,3720.0000000000005,1,1.3,2073.161117553711,4650,0,1.4,2227.989059448242,3720.0000000000005,1,1.4,2212.1815795898438,3720.0000000000005,1,1.4,2152.498245239258,3720.0000000000005,1,1.4,42726.30403137207,400,400,3749,400,400,3722,3710,4641,3726,4387,3712,3713,400,4641,3955,4640,54.16666793823242,52.173912048339844,33.333335876464844,33.333335876464844,95.65217590332031,30.434782028198242,30.434782028198242,30.434782028198242,41.666664123535156,39.130435943603516,41.666664123535156,30.434782028198242,30.434782028198242,30.434782028198242,31.81818199157715,41.666664123535156,12282,809,9849,33,0,16621072384,4294963200,4495540224,0
199,1728586905523,2316.7352447509766,3720.0000000000005,1,1.29375,2292.4249267578125,3720.0000000000005,1,1.29375,2108.117889404297,3720.0000000000005,1,1.29375,2232.2571563720703,3720.0000000000005,1,1.29375,2074.6781005859375,4650,0,1.29375,2227.992141723633,3720.0000000000005,1,1.29375,2212.235092163086,3720.0000000000005,1,1.29375,2152.505844116211,3720.0000000000005,1,1.29375,42729.05619812012,400,400,3749,400,400,3722,3710,4641,3726,4387,3712,3713,400,4641,3955,4640,0,0,0,0,95.23809814453125,0,0,0,0,5,0,0,5,0,10,0,12282,809,9859,33,0,16621072384,4294963200,4486656000,0
199,1728586905723,2317.257278442383,3720.0000000000005,1,1.3875,2292.942672729492,3720.0000000000005,1,1.3875,2108.6453399658203,3720.0000000000005,1,1.3875,2232.817886352539,4650,0,1.3875,2076.300323486328,4650,0,1.3875,2228.5162353515625,3720.0000000000005,1,1.3875,2212.75830078125,3720.0000000000005,1,1.3875,2153.0260162353516,3720.0000000000005,1,1.3875,42734.933532714844,400,400,3749,400,400,3722,3710,4641,3726,4387,3712,3713,400,4641,3955,4640,35,35,35,35,100,35,35,35,35,40,35,35,35,36.842105865478516,35,35,12282,809,9867,33,1,16621072384,4294963200,4507815936,0
199,1728586905923,2317.264129638672,3720.0000000000005,1,1.3,2292.9474334716797,3720.0000000000005,1,1.3,2108.6490173339844,4650,1,1.3,2232.887420654297,4650,0,1.3875,2077.9822692871094,4650,0,1.3875,2228.5276947021484,3720.0000000000005,1,1.3875,2212.767868041992,3720.0000000000005,1,1.3875,2153.0333251953125,3720.0000000000005,1,1.3875,42737.632553100586,400,400,3749,400,400,3722,3710,4641,3726,4387,3712,3713,400,4641,3955,4640,0,0,0,0,100,0,0,0,0,5,0,0,0,0,0,0,12282,809,9866,33,0,16621072384,4294963200,4534394880,0
199,1728586906123,2317.348922729492,3720.0000000000005,1,1.29375,2292.9553985595703,3720.0000000000005,1,1.29375,2108.6676330566406,3720.0000000000005,1,1.29375,2232.8905334472656,3720.0000000000005,1,1.29375,2079.4434509277344,4650,0,1.29375,2228.531280517578,3720.0000000000005,1,1.29375,2212.7774963378906,3720.0000000000005,1,1.29375,2153.036666870117,3720.0000000000005,1,1.29375,42740.25308227539,400,400,3749,400,400,3722,3710,4641,3726,4387,3712,3713,400,4641,3955,4640,9.523809432983398,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,12282,809,9869,33,0,16621072384,4294963200,4573306880,0
199,1728586906323,2317.9811248779297,4650,0,1.35,2292.9674072265625,3720.0000000000005,1,1.35,2108.6783447265625,3720.0000000000005,1,1.35,2232.9000091552734,4650,0,1.35,2080.138397216797,3720.0000000000005,1,1.35,2228.533981323242,3720.0000000000005,1,1.35,2212.818115234375,3720.0000000000005,1,1.35,2153.0553131103516,3720.0000000000005,1,1.35,42742.75082397461,400,400,3749,400,400,3722,3710,4641,3726,4387,3712,3713,400,4641,3955,4640,55,4.761904716491699,0,0,50,0,0,0,0,0,0,0,0,0,0,0,12282,996,11986,33,2,16621072384,4294963200,4700454912,0
199,1728586906524,2319.571243286133,4650,0,1.2625,2292.97607421875,3720.0000000000005,1,1.2625,2108.681930541992,3720.0000000000005,1,1.35625,2232.9745178222656,4650,0,1.35625,2080.1392974853516,3720.0000000000005,1,1.35625,2228.535171508789,3720.0000000000005,1,1.35625,2212.8265228271484,3720.0000000000005,1,1.35625,2153.0575256347656,3720.0000000000005,1,1.35625,42745.544982910156,400,400,3749,400,400,3722,3710,4641,3726,4387,3712,3713,400,4641,3955,4640,100,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4.761904716491699,12282,998,15443,34,0,16621072384,4294963200,4701483008,0
199,1728586906724,2320.3536071777344,3720.0000000000005,1,1.29375,2292.978057861328,3720.0000000000005,1,1.29375,2108.6990814208984,3720.0000000000005,1,1.29375,2233.051956176758,3720.0000000000005,1,1.29375,2080.554244995117,4650,0,1.29375,2228.537063598633,3720.0000000000005,1,1.29375,2212.8353576660156,3720.0000000000005,1,1.29375,2153.0720977783203,3720.0000000000005,1,1.29375,42748.05026245117,400,400,3749,400,400,3722,3710,4641,3726,4387,3712,3713,400,4641,3955,4640,45,0,0,0,52.6315803527832,0,0,0,0,5,0,0,0,0,0,0,12282,998,18874,34,0,16621072384,4294963200,4709990400,0
